clause_text,clause_type
"Maintenance of Office or Agency. The Company shall maintain an office or agency (which may be an office of the Trustee or an affiliate of the Trustee, Registrar or co-registrar) where Notes may be surrendered for registration of transfer or exchange and where notices and demands to or upon the Company in respect of the Notes and this Indenture may be served. The Company shall give prompt written notice to the Trustee of the location, and any change in the location, of such office or agency. If at any time the Company shall fail to maintain any such required office or agency or shall fail to furnish the Trustee with the address thereof, such presentations, surrenders, notices and demands may be made or served at the Corporate Trust Office of the Trustee. The Company may also from time to time designate one or more other offices or agencies where the Notes may be presented or surrendered for any or all such purposes and may from time to time rescind such designations; provided, however, that no such designation or rescission shall in any manner relieve the Company of its obligation to maintain an office or agency for such purposes. The Company shall give prompt written notice to the Trustee of any such designation or rescission and of any change in the location of any such other office or agency. The Company hereby designates the Corporate Trust Office of the Trustee as one such office or agency of the Company in accordance with Section 2.03.",maintenance-of-office-or-agency
"Maintenance of Office or Agency. The Owner Trustee on behalf of the Trust, shall maintain an office or offices or agency or agencies where Certificates may be surrendered for registration of transfer or exchange and where notices and demands to or upon the Owner Trustee in respect of the Certificates and the Basic Documents may be served. The Owner Trustee initially designates the office of the agent of the Indenture Trustee at c/o DTC Transfer Services, 55 Water Street, Jeanette Park Entrance, New York, New York 10041 for purposes of such surrender and the Corporate Trust Office of the Indenture Trustee as its office for such purposes, service of notices or demands. The Owner Trustee shall give prompt written notice to the Depositor, the Certificate Paying Agent, the Certificate Registrar and the Certificateholders of any change in the location of the Certificate Register or any such office or agency.",maintenance-of-office-or-agency
"Maintenance of Office or Agency. The Company shall maintain in the Borough of Manhattan, The City of New York, the office or agency required under Section 2.03. The Company shall give prompt written notice to the Trustee of the location, and any change in the location, of such office or agency. If at any time the Company shall fail to maintain any such required office or agency or shall fail to furnish the Trustee with the address thereof, such presentations, surrenders, notices and demands may be made or served at the address of the Trustee set forth in Section 13.02. The Company may also from time to time designate one or more other offices or agencies where the Securities may be presented or surrendered for any or all such purposes and may from time to time rescind such designations. The Company will give prompt written notice to the Trustee of any such designation or rescission and of any change in the location of any such other office or agency. The Company hereby initially designates the Corporate Trust Office of the Trustee located in the Borough of Manhattan, The City of New York, as such office of the Company in accordance with Section 2.03.",maintenance-of-office-or-agency
"Maintenance of Office or Agency. The Company shall maintain an office or agency where Securities may be presented or surrendered for payment. The Company also will maintain an office or agency where Securities may be surrendered for registration of transfer or exchange and where notices and demands to or upon the Company in respect of the Securities and this Indenture may be served. The office of the Trustee, at its Corporate Trust Office, will be such office or agency of the Company, unless the Company shall designate and maintain some other office or agency for one or more of such purposes. The Company will give prompt written notice to the Trustee of the location and any change in the location of any such offices or agencies. If at any time the Company shall fail to maintain any such required offices or agencies or shall fail to furnish the Trustee with the address thereof, such presentations, surrenders, notices and demands may be made or served at the office of the Trustee and the Company hereby appoints the Trustee as its agent to receive all such presentations, surrenders, notices and demands. The Company may from time to time designate one or more other offices or agencies (in or outside of The City of New York) where the Securities may be presented or surrendered for any or all such purposes, and may from time to time rescind such designation. The Company will give prompt written notice to the Trustee of any such designation or rescission and any change in the location of any such office or agency.",maintenance-of-office-or-agency
"Maintenance of Office or Agency. The Securities Administrator will maintain or cause to be maintained at its expense an office or offices or agency or agencies at Wells Fargo Bank, National Association, Sixth Street and Marquette Avenue, Minneapolis, Minnesota 55479 where Certificates may be surrendered for registration of transfer or exchange. The Securities Administrator will give prompt written notice to the Certificateholders of any change in such location of any such office or agency.",maintenance-of-office-or-agency
Maintenance of Office or Agency. Certificates may be surrendered for registration of transfer or exchange at Corporate Trust Office of the Trust Administrator. The Trust Administrator will give prompt written notice to the Certificateholders of any change in such location of any such office or agency.,maintenance-of-office-or-agency
"Maintenance of Office or Agency. The Company shall maintain an office or agency (which may be an office of the Trustee, an affiliate of the Trustee or Registrar) where the Securities may be surrendered for registration of transfer or for exchange and where notices and demands to or upon the Company in respect of the Securities and this Indenture may be served. The Company shall give prompt written notice to the Trustee of the location, and any change in the location, of such office or agency. If at any time the Company shall fail to maintain any such required office or agency or shall fail to furnish the Trustee with the address thereof, such presentations, surrenders, notices and demands may be made or served at the Corporate Trust Office of the Trustee. The Company also may from time to time designate one or more other offices or agencies where the Securities may be presented or surrendered for any or all such purposes and may from time to time rescind such designations; provided, however, that no such designation or rescission shall in any manner relieve the Company of its obligation to maintain an office or agency for such purposes. The Company shall give prompt written notice to the Trustee of any such designation or rescission and of any change in the location of any such other office or agency. Unless otherwise indicated for a particular Series of Securities by a Board Resolution, supplemental indenture or Officer’s Certificate pursuant to Section 2.02, with respect to any Global Security, the Corporate Trust Office for the Trustee shall be the place of payment where such Global Security may be presented or surrendered for payment or for registration of transfer or exchange, or where successor Securities may be delivered in exchange therefor; provided, however, that any such payment, presentation, surrender or delivery effected pursuant to the procedures of the Depositary for such Global Security shall be deemed to have been effected at the place of payment for such Global Security in accordance with the provisions of this Indenture. Unless otherwise indicated for a particular Series of Securities by a Board Resolution, supplemental indenture or Officer’s Certificate pursuant to Section 2.02, the Company hereby designates the Corporate Trust Office of the Trustee as one such office or agency of the Company in accordance with Section 2.06 hereof.",maintenance-of-office-or-agency
"Maintenance of Office or Agency. The Company shall maintain in the Borough of Manhattan, the City of New York, an office or agency (which may be an office of the Trustee or an affiliate of the Trustee or Registrar) where Securities may be surrendered for registration of transfer or exchange and where notices and demands to or upon the Company in respect of the Securities and this Indenture may be served. The Company shall give prompt written notice to the Trustee of the location, and any change in the location, of such office or agency. If at any time the Company shall fail to maintain any such required office or agency or shall fail to furnish the Trustee with the address thereof, such presentations, surrenders, notices and demands may be made or served at the Corporate Trust Office of the Trustee. The Company may also from time to time designate one or more other offices or agencies where the Securities may be presented or surrendered for any or all such purposes and may from time to time rescind such designations; provided, however, that no such designation or rescission shall in any manner relieve the Company of its obligation to maintain an office or agency in the Borough of Manhattan, the City of New York for such purposes. The Company shall give prompt written notice to the Trustee of any such designation or rescission and of any change in the location of any such other office or agency. The Company hereby designates The Bank of New York, Corporate Trust Department, 101 Barclay Street, 21st Floor West, New York, New York 10286 as one such office or agency of the Company in accordance with Section 2.3 hereof.",maintenance-of-office-or-agency
"Maintenance of Office or Agency. The Company will maintain in the United States of America, an office or agency where Securities may be surrendered for registration of transfer or exchange or for presentation for payment and where notices and demands to or upon the Company in respect of the Securities and this Indenture may be served. The Company hereby initially designates [ ], as such office or agency of the Company. The Company will give prompt written notice to the Trustee of the location, and any change in the location, of such office or agency. If at any time the Company shall fail to maintain any such required office or agency or shall fail to furnish the Trustee with the address thereof, such presentations, surrenders, notices and demands may be made or served at the address of the Trustee set forth in Section 10.02. The Company may also from time to time designate one or more other offices or agencies where the Securities of any series may be presented or surrendered for any or all such purposes and may from time to time rescind such designations; provided that no such designation or rescission shall in any manner relieve the Company of its obligation to maintain an office or agency in the United States of America for such purposes. The Company will give prompt written notice to the Trustee of any such designation or rescission and of any change in the location of any such other office or agency.",maintenance-of-office-or-agency
"Maintenance of Office or Agency. The Issuer and the Guarantor shall maintain in the Borough of Manhattan, The City of New York, an office or agency where Notes may be presented or surrendered for payment, where Notes may be surrendered for registration of transfer or exchange and where notices and demands to or upon the Issuer and the Guarantor in respect of the Notes and this Indenture may be served. The Issuer or the Guarantor shall give prompt written notice to the Trustee of the location, and any change in the location, of such office or agency. If at any time the Issuer and the Guarantor shall fail to maintain such required office or agency or shall fail to furnish the Trustee with the address thereof, such presentations, surrenders, notices and demands may be made or served at the Corporate Trust Office of the Trustee, and the Issuer and the Guarantor each hereby appoints the Trustee its agent to receive all such presentations, surrenders, notices and demands. The Issuer and the Guarantor may also from time to time designate one or more other offices or agencies (in or outside of The City of New York) where the Notes may be presented or surrendered for any or all of such purposes, and may from time to time rescind such designations; provided that no such designation or rescission shall in any manner relieve the Issuer of its obligation to maintain an office or agency in The City of New York for such purposes. The Issuer shall give prompt written notice to the Trustee of any such designation and any change in the location of any such other office or agency. For so long as the Notes shall remain listed on the Luxembourg Stock Exchange and the Luxembourg Stock Exchange shall so require, the Issuer shall maintain the appointment of a Luxembourg Paying Agent.",maintenance-of-office-or-agency
"Maintenance of Office or Agency. The Company will maintain an office or agency in each Place of Payment where Securities may be surrendered for registration of transfer or exchange or for presentation for payment, where notices and demands to or upon the Company in respect of the Securities and this Indenture may be served. The Company will give prompt written notice to the Trustee of the location, and any change in location, of such office or agency. If at any time the Company shall fail to maintain any such required office or agency or shall fail to furnish the Trustee with the address thereof, such presentations, surrenders, notices and demands may be made or served at the address of the Trustee as set forth in Section 1.05 hereof. The Company may also from time to time designate one or more other offices or agencies where the Securities may be presented or surrendered for any or all such purposes and may from time to time rescind such designations. The Company will give prompt written notice to the Trustee of any such designation or rescission and of any change in the location of any such other office or agency.",maintenance-of-office-or-agency
"Maintenance of Office or Agency. The Company will maintain in the United States, an office or agency where Debentures may be presented or surrendered for payment and an office or agency where Debentures may be surrendered for transfer or exchange and where notices and demands to or upon the Company in respect of the Debentures and this Indenture may be served. The Company initially appoints the Trustee, acting through its Corporate Trust Office, as its agent for said purposes. The Company will give prompt written notice to the Trustee of any change in the location of any such office or agency. If at any time the Company shall fail to maintain such office or agency or shall fail to furnish the Trustee with the address thereof, such presentations, surrenders, notices and demands may be made or served at the Corporate Trust Office of the Trustee, and the Company hereby appoints the Trustee as its agent to receive all such presentations, surrenders, notices and demands. The Company may also from time to time designate one or more other offices or agencies where the Debentures may be presented or surrendered for any or all of such purposes, and may from time to time rescind such designations; provided, however, that no such designation or rescission shall in any manner relieve the Company of its obligation to maintain an office or agency in the United States for such purposes. The Company will give prompt written notice to the Trustee of any such designation and any change in the location of any such office or agency.",maintenance-of-office-or-agency
"Maintenance of Office or Agency. The Company will maintain an office or agency where Notes may be surrendered for registration of transfer or exchange or for presentation for payment and where notices and demands to or upon the Company in respect of the Notes and this Indenture may be served. The Company will give prompt written notice to the Trustee of the location, and any change in the location, of such office or agency. If at any time the Company shall fail to maintain any such required office or agency or shall fail to furnish the Trustee with the address thereof, such presentations, surrenders, notices and demands may be made or served at the address of the Trustee set forth in Section 13.02. The Company may also from time to time designate one or more other offices or agencies where the Notes may be presented or surrendered for any or all such purposes and may from time to time rescind such designations; provided that no such designation or rescission shall in any manner relieve the Company of its obligation to maintain an office or agency in the Borough of Manhattan, the City of New York for such purposes. The Company will give prompt written notice to the Trustee of any such designation or rescission and of any change in the location of any such other office or agency. The Company hereby initially designates the office of the Trustee at c/o U.S. Bank Trust, N.A., 100 Wall Street, New York, New York, 10005 as such office of the Company in accordance with Section 2.04.",maintenance-of-office-or-agency
"Maintenance of Office or Agency. The Issuers will maintain in the Borough of Manhattan, The City of New York, an office or agency where the Notes may be presented or surrendered for payment, where, if applicable, the Notes may be surrendered for registration of transfer or exchange and where notices and demands to or upon the Issuers in respect of the Notes and this Indenture may be served. The principal corporate trust office of the Trustee at 400 Madison Avenue, 4th Floor, New York, New York 10017, shall be such office or agency of the Issuers, unless the Issuers shall designate and maintain some other office or agency for one or more of such purposes. The Issuers will give prompt written notice to the Trustee of any change in the location of any such office or agency. If at any time the Issuers shall fail to maintain any such required office or agency or shall fail to furnish the Trustee with the address thereof, such presentations, surrenders, notices and demands may be made or served at the Corporate Trust Office, and the Issuers hereby appoint the Trustee as their agent to receive all such presentations, surrenders, notices and demands. The Issuers may also from time to time designate one or more other offices or agencies (in or outside of The City of New York) where the Notes may be presented or surrendered for any or all such purposes and may from time to time rescind any such designation; provided, however, that no such designation or rescission shall in any manner relieve any Issuer of its obligation to maintain an office or agency in The City of New York for such purposes. The Issuers will give prompt written notice to the Trustee of any such designation or rescission and any change in the location of any such other office or agency.",maintenance-of-office-or-agency
"Maintenance of Office or Agency. The Eligible Lender Trustee shall maintain in the Borough of Manhattan, The City of New York, an office or offices or agency or agencies where the Excess Distribution Certificate may be surrendered for registration of transfer or exchange and where notices and demands to or upon the Eligible Lender Trustee in respect of the Excess Distribution Certificate may be served.",maintenance-of-office-or-agency
"Maintenance of Office or Agency. The Issuer will maintain an office or agency where the Notes will be payable at the office or agency of the Issuer maintained for such purpose and where, if applicable, the Notes may be surrendered for registration of transfer or exchange and where notices and demands to or upon the Issuer in respect of the Notes and this Indenture may be delivered. The Corporate Trust Office of the Trustee, which initially shall be located at Regions Bank, 250 Riverchase Parkway E., 4th Floor, Birmingham, Alabama 35244, Mail Code: ALBH30408B, Attention: Corporate Trust Operations, shall be such office or agency of the Issuer unless the Issuer shall designate and maintain some other office or agency for one or more of such purposes. The Issuer will give prompt written notice to the Trustee of any change in the location of any such office or agency. If at any time the Issuer shall fail to maintain any such required office or agency or shall fail to furnish the Trustee with the address thereof, such presentations and surrenders may be made at the Corporate Trust Office of the Trustee, and the Issuer hereby appoints the Trustee as its agent to receive all such presentations and surrenders. The Issuer may also from time to time designate one or more other offices or agencies where the Notes may be presented or surrendered for any or all such purposes and may from time to time rescind any such designation. The Issuer will give prompt written notice to the Trustee of any such designation or rescission and any change in the location of any such other office or agency.",maintenance-of-office-or-agency
"Maintenance of Office or Agency. The Company will maintain in the Borough of Manhattan, The City of New York, an office or agency where Securities may be presented or surrendered for payment, where Securities may be surrendered for registration of transfer or exchange and where notices and demands to or upon the Company in respect of the Securities and this Indenture may be served. Unless the Trustee serves as Paying Agent or Registrar, the Company will give prompt written notice to the Trustee of the location, and any change in the location, of such office or agency. If at any time the Company shall fail to maintain any such required office or agency or shall fail to furnish the Trustee with the address thereof, such presentations, surrenders, notices and demands may be made or served at the address of the Trustee set forth in Section 12.02. The Company may also from time to time designate one or more other offices or agencies where the Securities may be presented or surrendered for any or all such purposes and may from time to time rescind such designations; PROVIDED, HOWEVER, that no such designation or rescission shall in any manner relieve the Company of its obligation to maintain an office or agency in the Borough of Manhattan, The City of New York for such purposes.",maintenance-of-office-or-agency
"Maintenance of Office or Agency. The Trustee will maintain at its expense an office or agency in the United States. Currently, that office is located at DB Services Tennessee, 648 Grassmere Park Road, Nashville, Tennessee 37211-3658, Attention: Transfer Unit, where Certificates may be surrendered for registration of transfer or exchange. The Trustee will give prompt written notice to the Certificateholders of any change in the location of its office or agency.",maintenance-of-office-or-agency
"Maintenance of Office or Agency. The Company will appoint in the Borough of Manhattan, The City of New York, an office or agency where Securities may be presented or surrendered for payment, where Securities may be surrendered for registration of transfer, exchange, purchase, redemption or conversion and where notices and demands to or upon the Company in respect of the Securities and this Indenture may be served. The office or agency in the Borough of Manhattan, the City of New York, shall be State Street Bank and Trust Company, N.A., an Affiliate of the Trustee located at 61 Broadway, 15th Floor, New York, New York 10006 (Attention: Corporate Trust Administration-Aspect Telecommunications Corporation, Zero Coupon Convertible Subordinated Debentures due 2018), and shall be the office or agency for all of the aforesaid purposes unless the Company shall appoint some other office or agency for such purposes and shall give prompt written notice to the Trustee of the location, and any change in the location, of such other office or agency. If at any time the Company shall fail to maintain any such required office or agency or shall fail to furnish the Trustee with the address thereof, such presentations, surrenders, notices and demands may be made or served at the Corporate Trust Office. The Company may also from time to time designate one or more other offices or agencies where the Securities may be presented or surrendered for any or all such purposes and may from time to time rescind such designations; provided, however, that no such designation or rescission shall in any manner relieve the Company of its obligation to maintain an office or agency in the Borough of Manhattan, The City of New York, for such purposes.",maintenance-of-office-or-agency
"Maintenance of Office or Agency. So long as any of the Notes are outstanding, the Guarantor will maintain in the Borough of Manhattan, The City of New York, an office or agency where notices to and demands upon the Guarantor in respect of this Guaranty may be served, and the Guarantor will not change the designation of such office without prior written notice to the Trustee and designation of a replacement office in the same general location.",maintenance-of-office-or-agency
"Maintenance of Office or Agency. If Debt Securities of a series are issuable only as Registered Securities, the Company will maintain or cause to be maintained in each Place of Payment for such series an office or agency where Debt Securities of that series may be presented or surrendered for payment, where Debt Securities of that series may be surrendered for registration of transfer or exchange or redemption, and where notices and demands to or upon the Company in respect of the Debt Securities of that series and this Indenture may be served. If Debt Securities of a series are issuable as Bearer Securities, the Company will maintain (A) in the Borough of Manhattan, The City and State of New York, an office or agency where any Registered Securities of that series, if any, may be presented or surrendered for payment, where any Registered Securities of that series, if any, may be surrendered for registration of transfer, where Debt Securities of that series may be surrendered for exchange or redemption, where Debt Securities of that series that are convertible may be surrendered for conversion, where notices and demands to or upon the Company in respect of the Debt Securities of that series and this Indenture may be served and where Bearer Securities of that series and related Coupons may be presented or surrendered for payment in the circumstances described in the following paragraph (and not otherwise), (B) subject to any laws or regulations applicable thereto, in a Place of Payment for that series which is located outside the United States, an office or agency where Bearer Securities of that series and related Coupons may be presented and surrendered for payment (including payment of any additional amounts payable on Debt Securities of that series, if so provided pursuant to Section 3.01); provided, however, that if the Debt Securities of that series are listed on The Stock Exchange of the United Kingdom and the Republic of Ireland, the Luxembourg Stock Exchange or any other stock exchange located outside the United States and such stock exchange shall so require, the Company will maintain a Paying Agent for the Debt Securities of that series in London, Luxembourg or any other required city located outside the United States, as the case may be, so long as the Debt Securities of that series are listed on such exchange, and (C) subject to any laws or regulations applicable thereto, in a Place of Payment for that series located outside the United States an office or agency where any Regist...",maintenance-of-office-or-agency
"Maintenance of Office or Agency. The Company will maintain in the Borough of Manhattan, The City of New York, an office or agency where the Notes may be surrendered for registration of transfer or exchange or for presentation for payment or repurchase (“Paying Agent”) or for conversion (“Conversion Agent”) and where notices and demands to or upon the Company in respect of the Notes and this Indenture may be served. The Company will give prompt written notice to the Trustees of the location, and any change in the location, of such office or agency. If at any time the Company shall fail to maintain any such required office or agency or shall fail to furnish the Trustees with the address thereof, such presentations, surrenders, notices and demands may be made or served at the Corporate Trust Office of the U.S. Trustee in the Borough of Manhattan, The City of New York. The Company may also from time to time designate as co-Note Registrars one or more other offices or agencies where the Notes may be presented or surrendered for any or all such purposes and may from time to time rescind such designations; provided that no such designation or rescission shall in any manner relieve the Company of its obligation to maintain an office or agency in the Borough of Manhattan, The City of New York, for such purposes. The Company will give prompt written notice to the Trustees of any such designation or rescission and of any change in the location of any such other office or agency. The terms “Paying Agent” and “Conversion Agent” include any such additional or other offices or agencies, as applicable. The Company hereby initially designates the U.S. Trustee as the Paying Agent, Note Registrar, Custodian and Conversion Agent the Corporate Trust Office of the U.S. Trustee as the office or agency in the Borough of Manhattan, The City of New York, where Notes may be surrendered for registration of transfer or exchange or for presentation for payment or repurchase or for conversion and where notices and demands to or upon the Company in respect of the Notes and this Indenture may be served. The Corporate Trust Offices of the Trustees shall not be a place for service of legal process for the Company.",maintenance-of-office-or-agency
"Maintenance of Office or Agency. The Co-Issuers hereby appoint the Note Administrator as a Paying Agent for the payment of principal of and interest on the Notes and where Notes may be surrendered for registration of transfer or exchange and the Issuer hereby appoints Corporation Service Company in New York, New York, as its agent where notices and demands to or upon the Issuer in respect of the Notes or this Indenture may be served. The Issuer may at any time and from time to time vary or terminate the appointment of any such agent or appoint any additional agents for any or all of such purposes; provided, however, that the Issuer will maintain in the Borough of Manhattan, The City of New York, an office or agency where notices and demands to or upon the Issuer in respect of the Notes and this Indenture may be served, and, subject to any laws or regulations applicable thereto, an office or agency outside of the United States where Notes may be presented and surrendered for payment; provided, further, that no paying agent shall be appointed in a jurisdiction which subjects payments on the Notes to withholding tax. The Issuer shall give prompt written notice to the Trustee, the Note Administrator, the Rating Agencies and the Noteholders of the appointment or termination of any such agent and of the location and any change in the location of any such office or agency. If at any time the Issuer shall fail to maintain any such required office or agency in the Borough of Manhattan, The City of New York, or outside the United States, or shall fail to furnish the Trustee and the Note Administrator with the address thereof, presentations and surrenders may be made (subject to the limitations described in the preceding paragraph) at and notices and demands may be served on the Issuer and Co-Issuer and Notes may be presented and surrendered for payment to the appropriate Paying Agent at its main office and the Issuer and the Co-Issuer hereby appoint the same as their agent to receive such respective presentations, surrenders, notices and demands.",maintenance-of-office-or-agency
"Maintenance of Office or Agency. (1) If the Securities of a series are issuable as Registered Securities, the Company will maintain in each Place of Payment for any series of Securities an office or agency where Securities of that series may be presented or surrendered for payment, where Securities of that series may be surrendered for registration of transfer or exchange, where Securities of that series that are convertible or exchangeable may be surrendered for conversion or exchange, as applicable, and where notices and demands to or upon the Company in respect of the Securities of that series and this Indenture may be served and, if the Securities of a series are also issuable as Bearer Securities, where Bearer Securities of that series and related coupons may be presented or surrendered for payment in the circumstances described in Subsection 10.02(3).",maintenance-of-office-or-agency
Maintenance of Office or Agency. The Owner Trustee will maintain an office or offices or agency or agencies where notices and demands to or upon the Owner Trustee in respect of the Transaction Documents may be served. The Owner Trustee designates its Corporate Trust Office for such purposes and will promptly notify the Depositor and the Indenture Trustee of any change in the location of its Corporate Trust Office.,maintenance-of-office-or-agency
"Maintenance of Office or Agency. The Company shall maintain an office or agency (which may be an office of the Trustee or an affiliate of the Trustee, Registrar or co-registrar) where principal, premium, if any, and interest on the Securities will be paid and where Securities may be surrendered for registration of transfer or for exchange and where notices and demands to or upon the Company in respect of the Securities and this Indenture may be served. The Company shall give prompt written notice to the Trustee of the location, and any change in the location, of such office or agency. If at any time the Company shall fail to maintain any such required office or agency or shall fail to furnish the Trustee with the address thereof, such presentations, surrenders, notices and demands may be made or served at the Corporate Trust Office of the Trustee. The Company may also from time to time designate one or more other offices or agencies where the Securities may be presented or surrendered for any or all such purposes and may from time to time rescind such designations; provided, however, that no such designation or rescission shall in any manner relieve the Company of its obligation to maintain an office or agency for such purposes. The Company shall give prompt written notice to the Trustee of any such designation or rescission and of any change in the location of any such other office or agency.",maintenance-of-office-or-agency
"Maintenance of Office or Agency. So long as any of the Securities remain outstanding, the Company will maintain the following for each Series: an office or agency (which may be the office of the Trustee or any affiliate of the Trustee, or the Registrar or any co-registrar): (a) where the Securities may be presented for payment; (b) where the Securities may be presented for registration of transfer and for exchange as provided in this Indenture; and (c) where notices and demands to or upon the Company or any Guarantor in respect of the Securities or of this Indenture may be served. The Company will give prompt written notice to the Trustee of the location, and any change in location, of such office or agency. If at any time the Company fails to maintain any such required office or agency or fails to furnish the Trustee with the address thereof, such presentations, surrenders, notices and demands may be made or served at the Corporate Trust Office of the Trustee. The Company hereby designates the Corporate Trust Office of the Trustee as one such office or agency of the Company in accordance with Section 2.02 hereof.",maintenance-of-office-or-agency
"Maintenance of Office or Agency. The Securities Administrator will maintain or cause to be maintained at its expense an office or offices or agency or agencies where Certificates may be surrendered for registration of transfer or exchange. The Securities Administrator initially designates its offices at Sixth Street and Marquette Avenue, Minneapolis, Minnesota 55479, Attention: Client Service Manager - Merrill Lynch Alternative Note Asset Trust, Series 2007-OAR4 as offices for such purposes. The Securities Administrator will give prompt written notice to the Certificateholders of any change in such location of any such office or agency. For the avoidance of doubt, the Securities Administrator may satisfy the requirements of this Section 5.09 by maintaining a single office or agency.",maintenance-of-office-or-agency
"Maintenance of Office or Agency. The Trust shall designate in the State of New Jersey an office or offices or agency or agencies where Trust Certificates may be surrendered for registration of transfer or exchange. The Trust initially designates Citibank, N.A. as its office for such purposes. The Trust shall designate in the State of Delaware an office or offices or agency or agencies where notices and demands to or upon the Trust and Owner Trustee in respect of the Trust Certificates and the Basic Documents may be served. The Trust initially designates U.S. Bank Trust National Association as its office for such purposes. The Trust shall give prompt written notice to the Depositor and the Certificateholders of any change in the location of the Certificate Register or any such office or agency.",maintenance-of-office-or-agency
"Maintenance of Office or Agency. (a) The Company will maintain in the Borough of Manhattan, The City of New York an office or agency where Certificates may be presented or surrendered for acquisition of shares of Common Stock upon settlement of the Purchase Contracts on any Settlement Date and for transfer of Collateral upon occurrence of a Termination Event, where Certificates may be surrendered for registration of transfer or exchange, for a Collateral Substitution or reestablishment of Normal Units and where notices and demands to or upon the Company in respect of the Units and this Agreement may be served. The Company will give prompt written notice to the Agent of the location, and any change in the location, of such office or agency. If at any time the Company shall fail to maintain any such required office or agency or shall fail to furnish the Agent with the address thereof, such presentations, surrenders, notices and demands may be made or served at the Corporate Trust Office, and the Company hereby appoints the Agent as its agent to receive all such presentations, surrenders, notices and demands.",maintenance-of-office-or-agency
"Maintenance of Office or Agency. The Company shall maintain in each Place of Payment for Notes an office or agency where Notes may be presented or surrendered for payment, where Notes may be surrendered for registration of transfer or exchange and where notices and demands to or upon the Company in respect of the Notes and this Indenture may be served. The Company will give prompt written notice to the Trustee of the location, and any change in the location, of such office or agency. If at any time the Company shall fail to maintain any such required office or agency or shall fail to furnish the Trustee with the address thereof, such presentations, surrenders, notices and demands may be made or served at the Corporate Trust Office of the Trustee, and the Company hereby appoints the Trustee as its agent to receive all such presentations, surrenders, notices and demands. The Company may also from time to time designate one or more other offices or agencies where the Notes may be presented or surrendered for any or all such purposes and may from time to time rescind such designations; PROVIDED, HOWEVER, that no such designation or rescission shall in any manner relieve the Company of its obligation to maintain an office or agency in each Place of Payment for Notes for such purposes. The Company will give prompt written notice to the Trustee of any such designation or rescission and of any change in the location of any such other office or agency.",maintenance-of-office-or-agency
"Maintenance of Office or Agency. The Trustee will maintain at its expense an office or agency (the “Corporate Trust Office”) where notices and demands to or upon the Trustee in respect of the Certificates and this Agreement may be served in the State of New York. The Trustee maintains its Corporate Trust Office at 101 Barclay Street, Floor 7 West, New York, New York 10286, as such office and will give prompt notice to the Servicer and to Investor Certificateholders of any change in the location of the Certificate Register or any such office or agency.",maintenance-of-office-or-agency
"Maintenance of Office or Agency. The Trustee will maintain at its expense an office or agency (the ""Corporate Trust Office"") where notices and demands to or upon the Trustee in respect of the Up-MACRO Holding Shares and this Trust Agreement may be served. The Corporate Trust Office shall initially be located at 200 Clarendon Street, Boston Massachusetts 02116. The Trustee will give prompt notice to the Depositor and to Registered Owners of the Up-MACRO Holding Shares of any change in the location of the Corporate Trust Office.",maintenance-of-office-or-agency
"Maintenance of Office or Agency. The Partnership will maintain in each Place of Payment for any series of Debt Securities an office or agency (which may be an office of the Trustee, the Registrar or the Paying Agent) where Debt Securities of that series may be presented for registration of transfer or exchange, where Debt Securities of that series may be presented for payment and where notices and demands to or upon the Partnership or a Subsidiary Guarantor in respect of the Debt Securities of that series and this Indenture may be served. Unless otherwise designated by the Partnership by written notice to the Trustee and the Subsidiary Guarantors, such office or agency shall be the office of the Trustee in The City of New York, which on the date hereof is located at One Penn Plaza, Suite 1414, New York, New York 10119, Attention: Corporate Trust Group. The Partnership will give prompt written notice to the Trustee and the Subsidiary Guarantors of the location, and any change in the location, of such office or agency. If at any time the Partnership shall fail to maintain any such required office or agency or shall fail to furnish the Trustee and the Subsidiary Guarantors with the address thereof, such presentations, surrenders, notices and demands may be made or served at the Corporate Trust Office of the Trustee. The Partnership may also from time to time designate one or more other offices or agencies where the Debt Securities of one or more series may be presented or surrendered for any or all such purposes and may from time to time rescind such designations; provided, however, that no such designation or rescission shall in any manner relieve the Partnership of its obligation to maintain an office or agency in each Place of Payment for Debt Securities of any series for such purposes. The Partnership will give prompt written notice to the Trustee of any such designation or rescission and of any change in the location of any such other office or agency.",maintenance-of-office-or-agency
"Maintenance of Office or Agency. The Property Trustee shall designate, with the consent of the Administrators, which consent shall not be unreasonably withheld, an office or offices or agency or agencies where Capital Securities Certificates may be surrendered for registration of transfer or exchange and where notices and demands to or upon the Issuer Trustees in respect of the Trust Securities Certificates may be served. The Property Trustee initially designates its Corporate Trust Office 450 West 33rd Street, 15th Floor, New York, New York 10001, Attention: Corporate Trustee Administration Department, as its corporate trust office for such purposes. The Property Trustee shall give prompt written notice to the Depositor, the Administrators and to the Holders of any change in the location of the Securities Register or any such office or agency.",maintenance-of-office-or-agency
